Plot,Year,Tree,Browsed,SummerBrowse,New,Height,CAG,DBH,Laser
52,2016,17,0,,0,220,60,,
52,2016,18,0,,0,450,50,,
52,2016,19,0,,0,190,47,,
52,2016,20,0,,0,170,55,,
52,2016,21,0,,0,265,33,,
53,2016,1,1,,0,79,14,,
53,2016,2,1,,0,125,32,,
53,2016,3,1,,0,69,15,,
53,2016,4,1,,0,82,19,,
53,2016,5,1,,0,125,42,,
53,2016,6,1,,0,95,31,,
53,2016,7,0,,0,85,29,,
53,2016,8,0,,0,187,46,,
53,2016,9,0,,0,119,35,,
54,2016,1,1,,0,190,60,,
54,2016,2,1,,0,220,75,,
54,2016,3,1,,0,95,24,,
54,2016,4,1,,0,105,38,,
54,2016,5,1,,0,135,25,,
54,2016,6,1,,0,139,31,,
54,2016,7,1,,0,145,81,,
54,2016,8,1,,0,90,29,,
54,2016,9,1,,0,105,14,,
54,2016,10,1,,0,153,39,,
54,2016,11,1,,0,125,9,,
54,2016,12,1,,0,161,48,,
54,2016,13,1,,0,153,51,,
54,2016,14,1,,0,165,64,,
54,2016,15,1,,0,175,56,,
54,2016,16,1,,0,109,47,,
54,2016,17,1,,0,75,28,,
54,2016,18,1,,0,120,28,,
54,2016,19,1,,0,80,25,,
54,2016,20,1,,0,70,29,,
54,2016,21,1,,0,120,19,,
54,2016,22,1,,0,131,31,,
54,2016,23,1,,0,107,28,,
54,2016,24,1,,0,185,55,,
54,2016,25,1,,0,95,17,,
54,2016,26,0,,0,131,26,,
54,2016,27,0,,0,90,29,,
54,2016,28,0,,0,203,49,,
54,2016,29,0,,0,201,42,,
54,2016,30,0,,0,156,30,,
54,2016,31,0,,0,153,19,,
55,2016,1,1,,0,101,29,,
55,2016,2,1,,0,96,31,,
56,2016,0,,,,,,,
58,2016,1,1,,0,130,56,,
58,2016,2,1,,0,125,20,,
58,2016,3,1,,0,75,28,,
58,2016,4,1,,0,145,30,,
58,2016,5,1,,0,110,24,,
58,2016,6,1,,0,123,21,,
58,2016,7,0,,0,125,18,,
58,2016,8,0,,0,95,27,,
58,2016,9,0,,0,125,32,,
58,2016,10,0,,0,142,26,,
58,2016,11,0,,0,153,23,,
58,2016,12,0,,0,156,19,,
58,2016,13,0,,0,161,24,,
58,2016,14,0,,0,190,23,,
58,2016,15,0,,0,105,25,,
58,2016,16,0,,0,117,22,,
58,2016,17,0,,0,100,12,,
59,2016,1,1,,0,80,35,,
59,2016,2,1,,0,70,17,,
59,2016,3,1,,0,93,36,,
59,2016,4,1,,0,45,28,,
59,2016,5,1,,0,70,21,,
59,2016,6,1,,0,52,27,,
59,2016,7,1,,0,90,55,,
59,2016,8,1,,0,55,22,,
59,2016,9,1,,0,96,39,,
59,2016,10,0,,0,57,22,,
59,2016,11,0,,0,52,17,,
59,2016,12,0,,0,112,65,,
59,2016,13,,,1,41,,,
59,2016,14,,,1,43,,,
59,2016,15,,,1,17,,,
59,2016,16,,,1,15,,,
59,2016,17,,,1,73,,,
60,2016,1,1,,0,75,25,,
60,2016,2,1,,0,93,24,,
60,2016,3,1,,0,65,9,,
60,2016,4,1,,0,70,21,,
60,2016,5,1,,0,55,23,,
60,2016,6,1,,0,60,14,,
60,2016,7,1,,0,65,20,,
60,2016,8,1,,0,75,20,,
60,2016,9,1,,0,73,21,,
60,2016,10,1,,0,90,28,,
60,2016,11,0,,0,55,14,,
60,2016,12,0,,0,90,17,,
60,2016,13,0,,0,67,17,,
61,2016,1,1,,0,182,29,,
61,2016,2,1,,0,175,31,,
61,2016,3,1,,0,132,17,,
61,2016,4,1,,0,152,29,,
61,2016,5,1,,0,225,55,,
61,2016,6,1,,0,171,22,,
61,2016,7,0,,0,210,45,,
61,2016,8,0,,0,269,49,,
61,2016,9,0,,0,290,47,,
61,2016,10,0,,0,163,35,,
61,2016,11,0,,0,176,39,,
61,2016,12,0,,0,242,63,,
61,2016,13,0,,0,325,17,,
62,2016,1,1,,0,31,12,,
62,2016,2,1,,0,30,9,,
62,2016,3,1,,0,55,23,,
62,2016,4,1,,0,34,12,,
62,2016,5,1,,0,48,19,,
62,2016,6,1,,0,30,11,,
62,2016,7,1,,0,60,15,,
62,2016,8,1,,0,29,12,,
62,2016,9,1,,0,27,13,,
62,2016,10,1,,0,15,8,,
62,2016,11,1,,0,13,7,,
62,2016,12,1,,0,43,17,,
62,2016,13,1,,0,53,21,,
62,2016,14,1,,0,48,25,,
62,2016,15,1,,0,65,12,,
62,2016,16,1,,0,58,19,,
62,2016,17,1,,0,53,17,,
62,2016,18,1,,0,51,22,,
62,2016,19,,,1,22,,,
62,2016,20,,,1,50,,,
62,2016,21,,,1,41,,,
62,2016,22,,,1,27,,,
62,2016,23,,,1,25,,,
62,2016,24,,,1,77,,,
62,2016,25,,,1,55,,,
62,2016,26,,,1,59,,,
62,2016,27,,,1,30,,,
67,2016,0,,,,,,,
69,2016,1,1,,0,120,25,,
69,2016,2,1,,0,148,55,,
69,2016,3,1,,0,121,24,,
69,2016,4,1,,0,114,15,,
69,2016,5,0,,0,160,49,,
69,2016,6,0,,0,115,19,,
69,2016,7,0,,0,147,17,,
69,2016,8,0,,0,150,45,,
69,2016,9,0,,0,175,46,,
70,2016,1,1,,0,247,57,,
70,2016,2,1,,0,180,32,,
70,2016,3,1,,0,175,35,,
70,2016,4,0,,0,151,31,,
70,2016,5,0,,0,75,12,,
70,2016,6,0,,0,75,16,,
70,2016,7,0,,0,118,32,,
70,2016,8,0,,0,62,14,,
70,2016,9,,,1,62,,,
70,2016,10,,,1,56,,,
71,2016,0,,,,,,,
72,2016,1,0,,0,215,42,,
72,2016,2,0,,0,305,48,,
72,2016,3,0,,0,180,38,,
72,2016,4,0,,0,420,55,,
72,2016,5,0,,0,360,45,,
74,2016,1,1,,0,90,21,,
74,2016,2,1,,0,85,41,,
74,2016,3,1,,0,99,32,,
74,2016,4,1,,0,132,18,,
74,2016,5,1,,0,133,29,,
74,2016,6,1,,0,90,27,,
74,2016,7,1,,0,120,27,,
74,2016,8,1,,0,163,44,,
74,2016,9,1,,0,144,46,,
74,2016,10,1,,0,110,19,,
74,2016,11,1,,0,99,14,,
74,2016,12,1,,0,160,55,,
74,2016,13,1,,0,85,22,,
74,2016,14,1,,0,155,50,,
74,2016,15,1,,0,150,23,,
74,2016,16,0,,0,142,27,,
74,2016,17,0,,0,87,23,,
74,2016,18,0,,0,92,23,,
74,2016,19,0,,0,95,9,,
74,2016,20,0,,0,104,24,,
74,2016,21,0,,0,125,26,,
74,2016,22,0,,0,114,21,,
74,2016,23,0,,0,105,11,,
74,2016,24,0,,0,140,27,,
74,2016,25,0,,0,95,16,,
74,2016,26,0,,0,139,10,,
74,2016,27,0,,0,116,16,,
74,2016,28,0,,0,86,23,,
74,2016,29,0,,0,115,30,,
74,2016,30,0,,0,113,46,,
74,2016,31,0,,0,150,27,,
74,2016,32,0,,0,113,18,,
74,2016,33,0,,0,142,7,,
74,2016,34,0,,0,150,31,,
74,2016,35,0,,0,135,36,,
74,2016,36,0,,0,110,13,,
74,2016,37,0,,0,152,24,,
74,2016,38,0,,0,152,17,,
74,2016,39,0,,0,132,14,,
75,2016,1,1,,0,240,14,,
75,2016,2,1,,0,112,38,,
75,2016,3,1,,0,77,9,,
75,2016,4,0,,0,185,34,,
75,2016,5,0,,0,180,18,,
75,2016,6,0,,0,250,60,,
75,2016,7,0,,0,86,8,,
75,2016,8,0,,0,265,23,,
75,2016,9,0,,0,280,24,,
75,2016,10,0,,0,125,36,,
76,2016,1,1,,0,65,29,,
76,2016,2,1,,0,65,13,,
76,2016,3,1,,0,88,17,,
76,2016,4,1,,0,60,9,,
76,2016,5,1,,0,70,16,,
76,2016,6,1,,0,40,8,,
76,2016,7,1,,0,39,19,,
76,2016,8,0,,0,77,30,,
76,2016,9,0,,0,42,16,,
76,2016,10,0,,0,76,14,,
76,2016,11,0,,0,32,12,,
76,2016,12,,,1,54,,,
76,2016,13,,,1,23,,,
78,2016,1,1,,0,103,13,,
78,2016,2,1,,0,45,9,,
78,2016,3,1,,0,101,9,,
78,2016,4,1,,0,160,35,,
78,2016,5,1,,0,105,25,,
78,2016,6,1,,0,94,23,,
78,2016,7,1,,0,85,15,,
78,2016,8,1,,0,75,18,,
78,2016,9,0,,0,125,21,,
78,2016,10,0,,0,72,14,,
78,2016,11,0,,0,61,20,,
78,2016,12,0,,0,103,25,,
78,2016,13,0,,0,97,16,,
78,2016,14,0,,0,70,17,,
79,2016,0,,,,,,,
81,2016,1,1,,0,65,31,,
81,2016,2,1,,0,115,45,,
81,2016,3,1,,0,120,48,,
81,2016,4,1,,0,85,42,,
81,2016,5,1,,0,65,19,,
81,2016,6,1,,0,75,29,,
81,2016,7,1,,0,60,26,,
81,2016,8,1,,0,135,70,,
81,2016,9,1,,0,68,29,,
81,2016,10,1,,0,65,22,,
81,2016,11,1,,0,45,16,,
81,2016,12,1,,0,45,21,,
81,2016,13,1,,0,115,62,,
81,2016,14,1,,0,65,29,,
81,2016,15,1,,0,105,58,,
81,2016,16,1,,0,75,33,,
81,2016,17,1,,0,65,20,,
81,2016,18,1,,0,95,42,,
81,2016,19,1,,0,107,42,,
81,2016,20,1,,0,105,35,,
81,2016,21,1,,0,55,23,,
81,2016,22,0,,0,55,25,,
81,2016,23,0,,0,103,64,,
82,2016,1,1,,0,156,39,,
82,2016,2,1,,0,137,38,,
82,2016,3,1,,0,193,51,,
82,2016,4,1,,0,262,36,,
82,2016,5,1,,0,187,42,,
82,2016,6,1,,0,206,47,,
82,2016,7,0,,0,343,49,,
82,2016,8,0,,0,401,38,,
82,2016,9,0,,0,450,50,,
82,2016,10,0,,0,450,50,,
82,2016,11,0,,0,450,50,,
82,2016,12,0,,0,450,50,,
82,2016,13,0,,0,273,39,,
82,2016,14,0,,0,382,47,,
82,2016,15,0,,0,450,50,,
82,2016,16,0,,0,450,50,,
82,2016,17,0,,0,450,50,,
82,2016,18,0,,0,450,50,,
82,2016,19,0,,0,372,47,,
82,2016,20,0,,0,400,50,,
82,2016,21,0,,0,256,52,,
82,2016,22,0,,0,187,39,,
82,2016,23,0,,0,256,82,,
82,2016,24,0,,0,279,48,,
82,2016,25,0,,0,450,50,,
82,2016,26,0,,0,450,50,,
82,2016,27,0,,0,450,50,,
82,2016,28,0,,0,450,50,,
82,2016,29,0,,0,450,50,,
82,2016,30,0,,0,382,47,,
82,2016,31,0,,0,292,38,,
82,2016,32,0,,0,400,50,,
82,2016,33,0,,0,450,50,,
82,2016,34,0,,0,450,50,,
82,2016,35,0,,0,450,50,,
83,2016,1,1,,0,105,27,,
83,2016,2,1,,0,140,25,,
83,2016,3,1,,0,165,30,,
83,2016,4,1,,0,110,23,,
83,2016,5,1,,0,65,25,,
83,2016,6,1,,0,71,29,,
83,2016,7,1,,0,95,25,,
83,2016,8,1,,0,91,27,,
83,2016,9,1,,0,66,27,,
83,2016,10,1,,0,63,26,,
83,2016,11,1,,0,92,30,,
83,2016,12,1,,0,75,32,,
83,2016,13,1,,0,90,28,,
83,2016,14,1,,0,103,35,,
83,2016,15,1,,0,78,20,,
83,2016,16,1,,0,58,22,,
83,2016,17,1,,0,57,12,,
83,2016,18,1,,0,36,14,,
83,2016,19,0,,0,93,28,,
83,2016,20,0,,0,235,55,,
83,2016,21,0,,0,140,31,,
83,2016,22,0,,0,180,36,,
83,2016,23,0,,0,179,31,,
83,2016,24,0,,0,125,29,,
83,2016,25,0,,0,123,12,,
83,2016,26,0,,0,175,29,,
83,2016,27,0,,0,196,56,,
83,2016,28,0,,0,55,21,,
84,2016,1,1,,0,95,40,,
84,2016,2,1,,0,85,38,,
84,2016,3,1,,0,70,50,,
84,2016,4,1,,0,72,49,,
84,2016,5,1,,0,100,63,,
84,2016,6,1,,0,94,48,,
84,2016,7,1,,0,90,12,,
84,2016,8,0,,0,315,57,,
84,2016,9,0,,0,215,72,,
84,2016,10,0,,0,273,37,,
84,2016,11,0,,0,230,51,,
84,2016,12,0,,0,231,30,,
84,2016,13,0,,0,220,48,,
84,2016,14,0,,0,365,62,,
85,2016,1,1,,0,59,27,,
85,2016,2,1,,0,73,37,,
85,2016,3,1,,0,70,27,,
85,2016,4,0,,0,69,37,,
86,2016,1,1,,0,70,17,,
86,2016,2,1,,0,153,51,,
86,2016,3,1,,0,110,38,,
86,2016,4,1,,0,140,52,,
86,2016,5,1,,0,142,47,,
86,2016,6,1,,0,140,44,,
86,2016,7,1,,0,85,26,,
87,2016,1,1,,0,65,26,,
87,2016,2,1,,0,101,62,,
87,2016,3,1,,0,95,47,,
87,2016,4,1,,0,54,18,,
87,2016,5,1,,0,87,35,,
87,2016,6,1,,0,105,65,,
87,2016,7,1,,0,140,34,,
87,2016,8,1,,0,155,62,,
87,2016,9,1,,0,125,27,,
87,2016,10,1,,0,70,15,,
87,2016,11,1,,0,50,27,,
87,2016,12,1,,0,60,22,,
87,2016,13,1,,0,92,38,,
87,2016,14,1,,0,121,47,,
87,2016,15,1,,0,90,45,,
87,2016,16,1,,0,45,7,,
87,2016,17,1,,0,85,42,,
87,2016,18,1,,0,35,12,,
87,2016,19,1,,0,92,47,,
87,2016,20,0,,0,145,41,,
88,2016,1,1,,0,105,25,,
88,2016,2,1,,0,113,33,,
88,2016,3,1,,0,125,56,,
88,2016,4,1,,0,320,62,,
88,2016,5,1,,0,90,36,,
88,2016,6,1,,0,150,32,,
88,2016,7,1,,0,110,52,,
88,2016,8,1,,0,141,47,,
88,2016,9,1,,0,155,35,,
88,2016,10,0,,0,325,35,,
88,2016,11,0,,0,425,35,,
88,2016,12,0,,0,425,42,,
88,2016,13,0,,0,500,29,,
88,2016,14,0,,0,525,42,,
88,2016,15,0,,0,385,47,,
88,2016,16,0,,0,510,50,,
88,2016,17,0,,0,250,46,,
88,2016,18,0,,0,285,70,,
88,2016,19,0,,0,220,41,,
88,2016,20,,,1,72,,,
89,2016,0,,,,,,,
90,2016,1,1,,0,42,20,,
90,2016,2,1,,0,50,17,,
90,2016,3,1,,0,52,19,,
90,2016,4,1,,0,65,26,,
90,2016,5,1,,0,88,30,,
90,2016,6,1,,0,40,21,,
90,2016,7,1,,0,50,9,,
90,2016,8,1,,0,70,25,,
90,2016,9,1,,0,92,49,,
90,2016,10,1,,0,115,51,,
90,2016,11,1,,0,105,47,,
90,2016,12,1,,0,48,12,,
90,2016,13,1,,0,157,58,,
90,2016,14,0,,0,49,16,,
90,2016,15,0,,0,54,12,,
90,2016,16,0,,0,60,11,,
90,2016,17,0,,0,55,11,,
91,2016,1,1,,0,83,40,,
91,2016,2,1,,0,113,38,,
91,2016,3,1,,0,138,41,,
91,2016,4,1,,0,113,39,,
91,2016,5,1,,0,59,31,,
91,2016,6,1,,0,57,26,,
91,2016,7,0,,0,107,20,,
91,2016,8,0,,0,79,13,,
91,2016,9,0,,0,105,20,,
91,2016,10,0,,0,55,15,,
91,2016,11,0,,0,96,24,,
91,2016,12,0,,0,96,28,,
91,2016,13,0,,0,105,15,,
91,2016,14,0,,0,152,29,,
91,2016,15,0,,0,80,19,,
91,2016,16,0,,0,84,14,,
91,2016,17,0,,0,72,16,,
91,2016,18,0,,0,123,25,,
91,2016,19,0,,0,136,40,,
91,2016,20,,,1,28,,,
92,2016,1,1,,0,39,12,,
92,2016,2,1,,0,28,14,,
92,2016,3,1,,0,25,13,,
93,2016,1,1,,0,171,57,,
93,2016,2,1,,0,183,54,,
93,2016,3,1,,0,156,47,,
93,2016,4,1,,0,205,51,,
93,2016,5,1,,0,193,39,,
93,2016,6,0,,0,215,50,,
93,2016,7,0,,0,187,52,,
93,2016,8,0,,0,210,38,,
93,2016,9,0,,0,84,26,,
98,2016,1,1,,0,63,9,,
98,2016,2,1,,0,36,16,,
100,2016,1,1,,0,55,11,,
100,2016,2,1,,0,53,19,,
100,2016,3,1,,0,102,23,,
100,2016,4,1,,0,42,8,,
100,2016,5,1,,0,93,51,,
100,2016,6,1,,0,115,47,,
100,2016,7,1,,0,91,29,,
100,2016,8,0,,0,41,14,,
100,2016,9,0,,0,51,36,,
103,2016,1,1,,0,267,51,,
103,2016,2,1,,0,307,62,,
103,2016,3,1,,0,195,52,,
103,2016,4,1,,0,265,56,,
103,2016,5,0,,0,325,47,,
103,2016,6,0,,0,215,52,,
103,2016,7,0,,0,273,65,,
103,2016,8,0,,0,378,50,,
103,2016,9,0,,0,455,51,,
103,2016,10,0,,0,410,58,,
103,2016,11,0,,0,490,61,,
103,2016,12,0,,0,277,50,,
103,2016,13,0,,0,313,52,,
103,2016,14,0,,0,550,50,,
103,2016,15,0,,0,425,50,,
103,2016,16,0,,0,470,50,,
103,2016,17,0,,0,293,59,,
104,2016,0,,,,,,,
105,2016,1,1,,0,66,12,,
105,2016,2,1,,0,57,9,,
105,2016,3,1,,0,37,11,,
105,2016,4,1,,0,28,14,,
105,2016,5,,,1,18,,,
105,2016,6,,,1,19,,,
106,2016,1,1,,0,55,17,,
106,2016,2,1,,0,51,19,,
106,2016,3,1,,0,70,26,,
106,2016,4,1,,0,55,14,,
106,2016,5,1,,0,60,28,,
106,2016,6,1,,0,123,32,,
106,2016,7,1,,0,109,34,,
106,2016,8,1,,0,121,46,,
106,2016,9,1,,0,162,51,,
106,2016,10,1,,0,170,54,,
106,2016,11,1,,0,75,24,,
106,2016,12,1,,0,107,49,,
106,2016,13,1,,0,155,31,,
106,2016,14,0,,0,94,24,,
106,2016,15,0,,0,155,49,,
106,2016,16,0,,0,135,32,,
107,2016,1,1,,0,146,26,,
107,2016,2,1,,0,151,48,,
107,2016,3,1,,0,122,44,,
107,2016,4,1,,0,107,13,,
107,2016,5,1,,0,120,12,,
107,2016,6,1,,0,125,15,,
107,2016,7,1,,0,185,60,,
107,2016,8,1,,0,187,50,,
107,2016,9,1,,0,164,39,,
107,2016,10,1,,0,120,46,,
107,2016,11,1,,0,140,38,,
107,2016,12,0,,0,173,32,,
107,2016,13,0,,0,103,22,,
107,2016,14,0,,0,135,27,,
107,2016,15,0,,0,45,15,,
107,2016,16,0,,0,175,36,,
107,2016,17,0,,0,152,40,,
107,2016,18,,,1,46,,,
108,2016,0,,,,,,,
109,2016,1,1,,0,92,35,,
109,2016,2,0,,0,320,75,,
109,2016,3,0,,0,420,70,,
109,2016,4,0,,0,215,31,,
109,2016,5,0,,0,205,67,,
109,2016,6,0,,0,405,70,,
109,2016,7,0,,0,360,69,,
109,2016,8,0,,0,195,39,,
109,2016,9,0,,0,420,60,,
109,2016,10,0,,0,400,55,,
109,2016,11,0,,0,415,60,,
109,2016,12,0,,0,360,66,,
109,2016,13,0,,0,380,60,,
109,2016,14,0,,0,420,58,,
109,2016,15,0,,0,350,62,,
109,2016,16,0,,0,390,60,,
109,2016,17,0,,0,380,50,,
109,2016,18,0,,0,460,60,,
109,2016,19,0,,0,265,48,,
111,2016,0,,,,,,,
112,2016,1,1,,0,265,66,,
112,2016,2,1,,0,270,35,,
112,2016,3,1,,0,155,17,,
112,2016,4,1,,0,110,32,,
112,2016,5,1,,0,120,20,,
112,2016,6,1,,0,100,25,,
112,2016,7,1,,0,120,45,,
112,2016,8,0,,0,400,50,,
112,2016,9,0,,0,410,50,,
112,2016,10,0,,0,400,50,,
112,2016,11,0,,0,425,50,,
112,2016,12,0,,0,197,17,,
112,2016,13,0,,0,77,12,,
112,2016,14,0,,0,410,50,,
112,2016,15,0,,0,450,50,,
112,2016,16,0,,0,410,50,,
112,2016,17,0,,0,420,50,,
112,2016,18,0,,0,85,20,,
112,2016,19,0,,0,350,50,,
112,2016,20,0,,0,350,50,,
112,2016,21,0,,0,400,50,,
112,2016,22,0,,0,405,50,,
112,2016,23,0,,0,310,50,,
112,2016,24,0,,0,350,50,,
112,2016,25,0,,0,375,50,,
112,2016,26,0,,0,320,40,,
112,2016,27,0,,0,317,38,,
112,2016,28,0,,0,400,50,,
112,2016,29,0,,0,390,50,,
112,2016,30,0,,0,210,17,,
112,2016,31,0,,0,205,12,,
112,2016,32,0,,0,310,40,,
112,2016,33,0,,0,360,50,,
112,2016,34,0,,0,340,50,,
112,2016,35,0,,0,300,50,,
112,2016,36,0,,0,125,36,,
112,2016,37,0,,0,205,30,,
112,2016,38,0,,0,400,50,,
112,2016,39,0,,0,105,22,,
112,2016,40,0,,0,142,45,,
113,2016,1,1,,0,147,23,,
113,2016,2,1,,0,88,26,,
113,2016,3,0,,0,155,19,,
113,2016,4,0,,0,220,51,,
114,2016,0,,,,,,,
6,2017,21,1,,0,126,61,,
6,2017,22,1,,0,117,58,,
6,2017,23,0,,0,81,28,,
6,2017,24,0,,0,95,37,,
6,2017,25,0,,0,75,51,,
6,2017,26,0,,0,95,64,,
6,2017,27,0,,0,67,20,,
6,2017,28,0,,0,114,42,,
6,2017,29,0,,0,145,37,,
6,2017,30,0,,0,135,132,,
6,2017,31,0,,0,66,17,,
6,2017,32,0,,0,88,14,,
6,2017,33,0,,0,104,10,,
6,2017,34,0,,0,75,52,,
6,2017,35,0,,0,116,26,,
6,2017,36,0,,0,225,31,,
6,2017,37,0,,0,77,10,,
6,2017,38,0,,0,90,17,,
6,2017,39,0,,0,240,55,,
6,2017,40,0,,0,252,25,,
6,2017,41,0,,0,264,49,,
6,2017,42,0,,0,232,34,,
6,2017,43,0,,0,193,47,,
6,2017,44,0,,0,241,34,,
6,2017,45,0,,0,253,37,,
6,2017,46,0,,0,126,16,,
6,2017,47,0,,0,193,48,,
6,2017,48,0,,0,232,54,,
6,2017,49,0,,0,203,72,,
6,2017,50,,,1,50,,,
6,2017,51,,,1,52,,,
6,2017,52,,,1,70,,,
6,2017,53,,,1,38,,,
7,2017,1,1,,0,75,29,,
7,2017,2,1,,0,75,23,,
7,2017,3,1,,0,74,13,,
7,2017,4,0,,0,70,8,,
7,2017,5,0,,0,77,27,,
7,2017,6,0,,0,73,21,,
7,2017,7,0,,0,65,30,,
7,2017,8,0,,0,90,10,,
7,2017,9,0,,0,104,41,,
8,2017,1,1,,0,75,29,,
8,2017,2,1,,0,75,23,,
8,2017,3,1,,0,74,13,,
8,2017,4,0,,0,70,8,,
8,2017,5,0,,0,77,27,,
8,2017,6,0,,0,73,21,,
8,2017,7,0,,0,65,30,,
8,2017,8,0,,0,90,10,,
8,2017,9,0,,0,104,41,,
9,2017,0,,,,,,,
11,2017,1,1,,0,71,27,,
11,2017,2,1,,0,89,30,,
11,2017,3,1,,0,82,25,,
11,2017,4,1,,0,21,17,,
11,2017,5,1,,0,61,12,,
11,2017,6,1,,0,124,22,,
11,2017,7,1,,0,97,21,,
11,2017,8,1,,0,122,40,,
11,2017,9,1,,0,66,10,,
11,2017,10,1,,0,51,30,,
11,2017,11,1,,0,81,28,,
11,2017,12,1,,0,92,17,,
11,2017,13,1,,0,101,17,,
11,2017,14,1,,0,81,26,,
11,2017,15,1,,0,82,30,,
11,2017,16,1,,0,53,12,,
11,2017,17,1,,0,58,12,,
11,2017,18,1,,0,110,27,,
11,2017,19,1,,0,88,17,,
11,2017,20,1,,0,35,17,,
11,2017,21,1,,0,90,35,,
11,2017,22,1,,0,90,17,,
11,2017,23,1,,0,79,14,,
11,2017,24,1,,0,121,29,,
11,2017,25,1,,0,116,18,,
11,2017,26,1,,0,97,12,,
11,2017,27,1,,0,81,28,,
11,2017,28,1,,0,161,21,,
11,2017,29,0,,0,37,7,,
11,2017,30,0,,0,24,10,,
11,2017,31,0,,0,63,18,,
11,2017,32,0,,0,108,29,,
11,2017,33,0,,0,125,28,,
11,2017,34,,,1,31,,,
11,2017,35,,,1,19,,,
11,2017,36,,,1,23,,,
11,2017,37,,,1,35,,,
11,2017,38,,,1,41,,,
11,2017,39,,,1,18,,,
12,2017,1,1,,0,130,37,,
12,2017,2,1,,0,218,45,,
12,2017,3,1,,0,102,52,,
12,2017,4,1,,0,94,47,,
12,2017,5,1,,0,131,38,,
12,2017,6,1,,0,169,72,,
12,2017,7,1,,0,118,40,,
12,2017,8,1,,0,161,49,,
12,2017,9,1,,0,97,33,,
12,2017,10,0,,0,92,14,,
12,2017,11,0,,0,100,27,,
12,2017,12,0,,0,176,26,,
12,2017,13,0,,0,285,32,,
12,2017,14,0,,0,178,52,,
12,2017,15,0,,0,108,2,,
12,2017,16,0,,0,93,32,,
12,2017,17,0,,0,90,21,,
12,2017,18,0,,0,168,36,,
12,2017,19,0,,0,249,62,,
12,2017,20,0,,0,265,48,,
12,2017,21,0,,0,219,44,,
13,2017,1,0,,0,141,26,,
13,2017,2,0,,0,317,17,,
13,2017,3,0,,0,61,3,,
13,2017,4,0,,0,344,8,,
13,2017,5,0,,0,198,3,,
13,2017,6,0,,0,110,8,,
13,2017,7,0,,0,395,30,,
13,2017,8,0,,0,60,34,,
13,2017,9,0,,0,92,18,,
13,2017,10,0,,0,87,12,,
13,2017,11,,,1,49,,,
15,2017,0,,,,,,,
16,2017,1,,,1,15,,,
16,2017,2,,,1,22,,,
17,2017,0,,,,,,,
18,2017,0,,,,,,,
19,2017,0,,,,,,,
20,2017,1,1,,0,66,45,,
20,2017,2,1,,0,91,18,,
20,2017,3,1,,0,89,6,,
20,2017,4,1,,0,83,17,,
20,2017,5,1,,0,116,36,,
20,2017,6,0,,0,213,43,,
20,2017,7,0,,0,71,40,,
20,2017,8,0,,0,220,50,,
20,2017,9,0,,0,140,17,,
20,2017,10,0,,0,229,56,,
20,2017,11,0,,0,500,,,
20,2017,12,0,,0,500,,,
20,2017,13,0,,0,101,15,,
20,2017,14,0,,0,242,54,,
20,2017,15,0,,0,145,15,,
21,2017,1,1,,0,154,38,,
21,2017,2,1,,0,176,68,,
21,2017,3,0,,0,226,42,,
21,2017,4,0,,0,198,27,,
21,2017,5,0,,0,261,57,,
21,2017,6,0,,0,197,21,,
21,2017,7,0,,0,236,60,,
21,2017,8,0,,0,173,39,,
21,2017,9,0,,0,292,46,,
21,2017,10,0,,0,246,34,,
21,2017,11,0,,0,121,18,,
21,2017,12,0,,0,183,30,,
22,2017,1,1,,0,64,11,,
22,2017,2,0,,0,56,15,,
22,2017,3,0,,0,102,25,,
22,2017,4,0,,0,77,12,,
22,2017,5,0,,0,166,21,,
22,2017,6,0,,0,275,48,,
22,2017,7,0,,0,251,33,,
22,2017,8,0,,0,232,44,,
22,2017,9,0,,0,177,25,,
22,2017,10,0,,0,24,8,,
22,2017,11,0,,0,28,12,,
22,2017,12,0,,0,47,34,,
23,2017,1,1,,0,25,15,,
23,2017,2,1,,0,30,15,,
23,2017,3,1,,0,36,23,,
23,2017,4,0,,0,45,30,,
23,2017,5,0,,0,45,19,,
23,2017,6,0,,0,35,17,,
23,2017,7,0,,0,31,16,,
23,2017,8,0,,0,17,9,,
23,2017,9,0,,0,19,10,,
23,2017,10,0,,0,45,32,,
25,2017,0,,,,,,,
26,2017,1,1,,0,169,40,,
26,2017,2,1,,0,46,37,,
26,2017,3,1,,0,127,25,,
26,2017,4,1,,0,260,49,,
26,2017,5,1,,0,324,16,,
26,2017,6,1,,0,202,3,,
26,2017,7,1,,0,190,51,,
26,2017,8,0,,0,128,3,,
26,2017,9,0,,0,243,36,,
26,2017,10,0,,0,203,18,,
28,2017,1,1,,0,113,6,,
28,2017,2,1,,0,160,13,,
28,2017,3,1,,0,65,33,,
28,2017,4,1,,0,120,16,,
28,2017,5,0,,0,153,37,,
28,2017,6,0,,0,180,34,,
28,2017,7,0,,0,255,42,,
28,2017,8,0,,0,190,38,,
28,2017,9,0,,0,163,29,,
28,2017,10,0,,0,161,24,,
28,2017,11,0,,0,110,31,,
28,2017,12,0,,0,285,80,,
28,2017,13,0,,0,205,35,,
28,2017,14,0,,0,266,56,,
28,2017,15,0,,0,131,11,,
28,2017,16,0,,0,204,44,,
28,2017,17,0,,0,175,24,,
28,2017,18,0,,0,151,31,,
28,2017,19,0,,0,285,55,,
